Price,Close,High,Low,Open,Volume,Adj Close,daily_return,log_return,volatility_7d,volatility_14d,volatility_21d,volatility_30d
2021-06-02,5289.97021484375,5352.64013671875,5266.7900390625,5348.33984375,137800,5289.97021484375,-0.009680467425202455,-0.00972762775279901,0.2045844722420485,0.18365920028180063,0.17722653086433582,0.16946721384594202
2021-06-03,5255.2900390625,5314.3701171875,5255.06982421875,5285.7099609375,142000,5255.2900390625,-0.00655583573683205,-0.00657741961321889,0.07841353085161205,0.1661434824467157,0.17642785333593156,0.15786515759286973
2021-06-04,5282.27978515625,5334.490234375,5221.22998046875,5228.27978515625,144700,5282.27978515625,0.005135729121158894,0.005122586243988038,0.08824975830222491,0.157047416296262,0.16987273162520017,0.15819282768875767
2021-06-07,5277.6298828125,5286.83984375,5242.9501953125,5284.89013671875,127700,5277.6298828125,-0.0008802832361921586,-0.000880670913007084,0.08301615416610307,0.1572978286552834,0.16140147259309928,0.15822394177702992
2021-06-08,5232.1201171875,5319.0400390625,5201.14013671875,5276.97021484375,130600,5232.1201171875,-0.008623144600042987,-0.00866053903839787,0.09318645255219042,0.16202900908015663,0.16575004718371758,0.1605575828660262
2021-06-09,5236.4501953125,5253.35986328125,5215.35009765625,5224.9501953125,121800,5236.4501953125,0.00082759532044685,0.0008272530522663157,0.09116646973052775,0.16179553058617435,0.16519977443655987,0.1587038077974693
2021-06-10,5271.47021484375,5299.52978515625,5229.52001953125,5236.47021484375,139000,5271.47021484375,0.006687740401426723,0.0066654766731545296,0.10450187171121264,0.15560791428252946,0.16582533772427552,0.1553878153940368
2021-06-11,5224.7001953125,5276.10009765625,5213.60009765625,5275.75,180800,5224.7001953125,-0.008872291339055982,-0.008911884477738797,0.10201741421015695,0.16166600229928088,0.16460451712022414,0.15807715677309833
2021-06-15,5166.56005859375,5225.5,5137.41015625,5218.56005859375,142900,5166.56005859375,-0.011127937402209631,-0.011190316093437014,0.11417088117253331,0.0942850706348663,0.15167465856016715,0.16116151119400635
2021-06-16,5080.490234375,5164.52001953125,5076.02001953125,5163.25,125100,5080.490234375,-0.016659019394458907,-0.01679934145963012,0.12815277618086565,0.11210637965976489,0.15411540398433204,0.16646049433520907
2021-06-17,5101.89013671875,5123.3701171875,5073.81982421875,5074.3798828125,120500,5101.89013671875,0.004212172714939344,0.0042033263483648164,0.13911791092224354,0.11318605809648408,0.1550908461194687,0.16550308850748008
2021-06-18,5102.47021484375,5128.02978515625,5064.919921875,5104.93017578125,148600,5102.47021484375,0.00011369867038601988,0.0001136922071820966,0.13895317884116087,0.11407469352516215,0.15491528862071016,0.16147382651858624
2021-06-21,5090.39013671875,5123.77978515625,5058.56982421875,5088.08984375,132200,5090.39013671875,-0.0023674960590377436,-0.002370303009003008,0.13598190409875535,0.1118788463709911,0.15452138025107282,0.15679714606935685
2021-06-22,5122.16015625,5125.81982421875,5086.27978515625,5106.06982421875,130400,5122.16015625,0.006241175760199891,0.006221780281327139,0.13453295960046985,0.11716005654620984,0.15257301875049634,0.15756854971799913
2021-06-23,5147.39013671875,5171.02978515625,5109.759765625,5127.18994140625,136400,5147.39013671875,0.004925652400377345,0.004913561063485928,0.13927499498649887,0.11732344491770683,0.1528583561276739,0.1572571702022535
2021-06-24,5155.97021484375,5160.43017578125,5120.580078125,5156.56005859375,126700,5155.97021484375,0.001666879311088998,0.0016654916096433335,0.12475100538530624,0.1162305512876678,0.10311542012755728,0.15694096414173536
2021-06-25,5239.97021484375,5251.60986328125,5157.47998046875,5159.7998046875,154900,5239.97021484375,0.016291793105819075,0.01616050586165501,0.09471999116002004,0.1359334623009852,0.11983060753990632,0.1595147623619134
2021-06-28,5251.759765625,5260.64013671875,5226.22021484375,5253.60986328125,133200,5251.759765625,0.0022499270602440724,0.0022473997644667314,0.09562661394088007,0.1364437388484517,0.11943544315946963,0.14573298720822925
2021-06-29,5190.5400390625,5248.52001953125,5182.68017578125,5248.52001953125,125200,5190.5400390625,-0.01165699294990774,-0.011725468357291232,0.1348724445014414,0.1406177925167927,0.12512646262636876,0.14433411479179728
2021-06-30,5224.0400390625,5231.43017578125,5186.6298828125,5189.3798828125,103800,5224.0400390625,0.006454049048439714,0.006433310856259384,0.13198480030340515,0.14367578017288132,0.1274773926880622,0.14551947664484033
2021-07-01,5229.66015625,5252.259765625,5190.8798828125,5241.2001953125,127200,5229.66015625,0.0010758181685965873,0.0010752398909412233,0.1314699579331186,0.14044183119986292,0.12727684417224625,0.14521975616028454
2021-07-02,5081.1201171875,5186.66015625,5074.35986328125,5186.66015625,130400,5081.1201171875,-0.028403382748490635,-0.028814563486869088,0.22961480177459448,0.1824599639158922,0.1573677054360904,0.16778638407765412
2021-07-05,5085.7900390625,5098.22998046875,5048.0,5073.77978515625,131200,5085.7900390625,0.0009190733081083646,0.0009186512188363837,0.22917770736158755,0.17779757890059644,0.15671229889420413,0.16542141233131719
2021-07-06,5083.10009765625,5092.2099609375,5028.509765625,5089.77978515625,140700,5083.10009765625,-0.0005289131846948347,-0.0005290531086138857,0.19274173750487722,0.1627578533302777,0.15488746231467332,0.16487460473528567
2021-07-07,5140.490234375,5152.77001953125,5045.41015625,5052.419921875,148500,5140.490234375,0.01129038099116153,0.011227120352187129,0.21218544852505003,0.16885713325306403,0.16136622583747254,0.13997659491237854
2021-07-08,5088.259765625,5151.22021484375,5078.93017578125,5149.31005859375,173900,5088.259765625,-0.010160600714836376,-0.010212571957345642,0.2097706652209457,0.17493462773554902,0.16235040286204852,0.14232559439444656
2021-07-09,5069.43994140625,5081.41015625,5006.41015625,5063.14990234375,160700,5069.43994140625,-0.0036986759885750953,-0.0037055330037492925,0.19950939454148192,0.17534709490004838,0.16235165679597258,0.14172147425323933
2021-07-12,5132.7099609375,5159.41015625,5070.31982421875,5108.3798828125,206200,5132.7099609375,0.01248067247320006,0.012403430901003525,0.2225548248670513,0.18164837227168068,0.16715303945766957,0.14740684078221197
2021-07-13,5142.10009765625,5154.0498046875,5114.93994140625,5128.60986328125,166500,5142.10009765625,0.0018294695765421753,0.0018277981353331675,0.12667386500088007,0.18054718357458732,0.1650942141966894,0.14738128159185424
2021-07-14,5083.080078125,5130.75,5075.1298828125,5130.75,188400,5083.080078125,-0.01147780447878699,-0.011544182884332909,0.14986763648319465,0.18667523767474356,0.16538024135534116,0.15004697923365778
2021-07-15,5151.4599609375,5153.81005859375,5067.68017578125,5073.259765625,181100,5151.4599609375,0.013452450435863073,0.013362769613820841,0.16993874995824762,0.18200373665385966,0.1615188136810124,0.15411951329111553
2021-07-16,5094.77001953125,5140.89990234375,5090.6298828125,5140.89990234375,170000,5094.77001953125,-0.011004635935466522,-0.011065634868355196,0.17123037345740738,0.18581606209587653,0.1659001360442703,0.1560964472455857
2021-07-19,5113.490234375,5120.81982421875,5047.6201171875,5083.72998046875,153200,5113.490234375,0.0036743984069906865,0.003667664295994026,0.1607372092911795,0.1819033703975505,0.1664048137331678,0.1556541318860809
2021-07-20,5108.990234375,5114.0,5067.85986328125,5080.22021484375,129300,5108.990234375,-0.0008800251479408328,-0.000880412597398192,0.15835633821165748,0.17867461112746616,0.16620574163461233,0.15565413479872345
2021-07-21,5144.0400390625,5160.5400390625,5122.2998046875,5122.77978515625,168000,5144.0400390625,0.006860417240900807,0.006836991657032125,0.1446087889824762,0.18198264359614996,0.1665012193040193,0.15557836606361605
2021-07-22,5151.75,5171.2099609375,5137.8798828125,5150.39013671875,185600,5151.75,0.001498814332499876,0.0014976922313724615,0.14447725260145353,0.1310723539924223,0.16570210427252732,0.15564265708047603
2021-07-23,5089.22998046875,5145.43017578125,5080.0,5145.43017578125,216500,5089.22998046875,-0.012135685840976351,-0.012209924512567567,0.14679982171971065,0.14253679889230267,0.17087789179920057,0.15764683993442896
2021-07-26,4925.2998046875,5067.31005859375,4859.60009765625,5067.31005859375,228100,4925.2998046875,-0.032211194308446434,-0.032741391447870166,0.21677144597308598,0.1992866938173024,0.19291553050976634,0.18118364194629882
2021-07-27,4751.31005859375,4940.85986328125,4749.02978515625,4924.27978515625,236600,4751.31005859375,-0.03532571680776886,-0.0359647649900928,0.2811379940706936,0.23481938602431318,0.22301234191379718,0.2048277142608729
2021-07-28,4760.47998046875,4785.66015625,4663.89990234375,4714.2900390625,192600,4760.47998046875,0.0019299775771135508,0.0019281175631950696,0.2777672771089618,0.23586699366382433,0.2226610291052156,0.20085252631894343
2021-07-29,4850.27001953125,4857.97021484375,4800.009765625,4845.759765625,173300,4850.27001953125,0.018861551656742526,0.018685878137171485,0.326014816356266,0.25606661559674404,0.23374660720154286,0.20906313234642662
2021-07-30,4811.169921875,4825.7001953125,4761.0400390625,4825.7001953125,182400,4811.169921875,-0.008061426992476806,-0.008094095985981844,0.31052409824222443,0.2465105314601536,0.23362598963308873,0.20980128697456213
2021-08-02,4933.740234375,4938.81982421875,4761.4599609375,4794.81982421875,227200,4933.740234375,0.025476196952160857,0.02515708709773693,0.37221856062237274,0.2763994996612647,0.23611008334639394,0.22402053804165112
2021-08-03,4934.4599609375,4957.02978515625,4890.85009765625,4909.22998046875,203500,4934.4599609375,0.00014587848737668274,0.00014586784814482053,0.37118882168757783,0.2737947894496319,0.23602955785158103,0.2229984123951417
2021-08-04,4978.85009765625,4979.2900390625,4919.66015625,4927.740234375,175500,4978.85009765625,0.008995946277840838,0.008955723799319052,0.3180359154092242,0.26956984886347174,0.2387610550404725,0.2242724667772726
2021-08-05,4948.669921875,4997.14013671875,4921.93994140625,4946.169921875,167400,4948.669921875,-0.00606167592702922,-0.0060801224669604055,0.1978318447906348,0.2672957354289094,0.23510493014826328,0.22456294451530986
2021-08-06,4921.56005859375,4944.35009765625,4891.7998046875,4943.0400390625,154200,4921.56005859375,-0.005478212066926114,-0.005493272498660514,0.2086688741995284,0.2663022380276884,0.23354317271050612,0.2185651866475459
2021-08-09,4985.56005859375,5002.89013671875,4884.0400390625,4890.259765625,182400,4985.56005859375,0.013004006704794069,0.012920180544799298,0.19491517237912218,0.2744742185509859,0.23868694001775803,0.22255793602051585
2021-08-10,5043.14990234375,5043.759765625,4941.240234375,4977.81982421875,167100,5043.14990234375,0.011551328852358544,0.011485121619784773,0.17893174523410016,0.27797812254659204,0.23806754547845194,0.22366704360609266
2021-08-11,5015.33984375,5059.7900390625,5009.97998046875,5037.080078125,182300,5015.33984375,-0.005514422361474036,-0.0055296829164183355,0.13568540561851786,0.27814966889783044,0.23839345942786708,0.22291683876397025
2021-08-12,4973.35009765625,5016.259765625,4962.97998046875,4998.06982421875,168200,4973.35009765625,-0.008372263376344558,-0.008407507627329917,0.15041007268598325,0.2758806093555303,0.23691972597310473,0.22370984597517848
2021-08-13,4945.97998046875,4993.740234375,4921.27978515625,4958.759765625,158300,4945.97998046875,-0.005503356218658051,-0.005518555473752508,0.14366695018201725,0.2379714765229134,0.2314225695806857,0.2088465662797379
2021-08-16,4941.06982421875,4973.3798828125,4931.3701171875,4935.919921875,162000,4941.06982421875,-0.0009927570005114905,-0.0009932501101282195,0.13920507892744777,0.17168887631475474,0.22903517711992602,0.20877550647049278
2021-08-17,4837.39990234375,4967.56005859375,4823.39013671875,4935.0,187600,4837.39990234375,-0.02098127036514641,-0.02120450524049913,0.18768147305880997,0.19972146948253272,0.23804939756016452,0.21684631828147483
2021-08-18,4894.240234375,4909.5400390625,4818.89990234375,4838.47021484375,197500,4894.240234375,0.011750182573020407,0.011681685226522789,0.1835186092028645,0.18975912225930539,0.2431443852109503,0.21708478199836467
2021-08-19,4862.14013671875,4893.47021484375,4839.56982421875,4886.56005859375,201700,4862.14013671875,-0.006558749901729999,-0.0065803530132799975,0.1548927625516762,0.1885123976152675,0.24140500651351599,0.21609082262674537
2021-08-20,4769.27001953125,4835.14990234375,4720.830078125,4817.490234375,177600,4769.27001953125,-0.019100666491726037,-0.01928544088169324,0.17652066244829945,0.1704132220647893,0.24752704943383214,0.2220974264092788
2021-08-23,4835.8798828125,4843.81982421875,4764.009765625,4777.72998046875,167600,4835.8798828125,0.013966469293721584,0.013869836864570047,0.21619761346789107,0.18383973976560525,0.25262868994024407,0.22296475947198519
2021-08-24,4888.39013671875,4906.2001953125,4842.75,4844.58984375,197900,4888.39013671875,0.010858469436530127,0.010799939572584173,0.23292142357804424,0.186015201565719,0.23089879734313734,0.22579662082903174
2021-08-25,4898.16015625,4899.77001953125,4865.759765625,4890.52001953125,189400,4898.16015625,0.001998616979823842,0.0019966224020636523,0.23397641641909783,0.18515428182032106,0.19116708329956003,0.22406361435144104
2021-08-26,4801.60986328125,4892.2001953125,4798.7001953125,4892.2001953125,197600,4801.60986328125,-0.019711542679051175,-0.019908406423226513,0.22941777132437946,0.2017000084696968,0.20494750381192667,0.22596911774330328
2021-08-27,4827.0400390625,4863.47021484375,4793.58984375,4794.97021484375,183300,4827.0400390625,0.005296177012572123,0.005282201589590498,0.21738672651537339,0.19335250335353926,0.19490041940211433,0.22545310308321553
2021-08-30,4813.27001953125,4849.16015625,4787.2001953125,4847.02978515625,219600,4813.27001953125,-0.0028526839263435244,-0.002856760583924905,0.21521080430877895,0.18280669657382215,0.1930731386162186,0.22487055597511846
2021-08-31,4805.60986328125,4821.759765625,4740.75,4803.08984375,235100,4805.60986328125,-0.0015914661381798423,-0.00159273386562306,0.1762607196456857,0.18265242967177112,0.17005764213618968,0.22484875009137012
2021-09-01,4869.4599609375,4906.39990234375,4763.2998046875,4804.68994140625,326700,4869.4599609375,0.013286575371862064,0.013199082960276226,0.1742517236872,0.19307593909570556,0.17726925907170343,0.22776861983974633
2021-09-02,4869.41015625,4892.7001953125,4845.6201171875,4865.81982421875,267900,4869.41015625,-1.0227969405085524e-05,-1.0228021711121256e-05,0.16019161447355704,0.19227058776091316,0.17384736798821765,0.22761914556279905
2021-09-03,4843.06005859375,4886.5498046875,4828.7001953125,4875.06982421875,268100,4843.06005859375,-0.005411353081939296,-0.005426047488082356,0.16141064950064934,0.19313426501248998,0.17362393105740823,0.2257853405881263
2021-09-06,4933.72998046875,4944.4501953125,4837.7900390625,4841.06005859375,240500,4933.72998046875,0.018721618311156707,0.018548525858385224,0.14214086762527414,0.18780738158481927,0.18540659806759974,0.21298954807556053
2021-09-07,4992.830078125,5005.9599609375,4915.60986328125,4932.97998046875,244200,4992.830078125,0.01197878641316219,0.011907608603237271,0.15021958889466483,0.18804923170855833,0.18455684579383821,0.1861334363184083
2021-09-08,4972.1298828125,5013.97998046875,4955.89013671875,4986.7998046875,264600,4972.1298828125,-0.004145984339261499,-0.004154602761810597,0.15317941274790087,0.1863212613749527,0.1802699647689423,0.18688858124133628
2021-09-09,4970.009765625,4970.14990234375,4929.9501953125,4952.490234375,256500,4970.009765625,-0.00042640020222095565,-0.00042649113663773724,0.15133548295887694,0.16077547390559485,0.1794031856880683,0.17964032983214331
2021-09-10,5013.52001953125,5042.7998046875,4962.3701171875,4967.97998046875,288300,5013.52001953125,0.008754561048790688,0.00871646207758964,0.14305681510719012,0.15538360291270456,0.1796184720237142,0.1790033779131939
2021-09-13,4991.66015625,5029.72021484375,4964.9599609375,5006.77001953125,249900,4991.66015625,-0.004360182705183235,-0.004369716023225849,0.15059350934412233,0.15313404609451134,0.17918643029897585,0.16480534290388066
2021-09-14,4917.16015625,5000.97998046875,4907.31982421875,4989.830078125,245600,4917.16015625,-0.014924894257218102,-0.015037391231834629,0.1823309901995382,0.16834621804598382,0.18703232788906377,0.17076718430479165
2021-09-15,4867.31982421875,4903.85009765625,4843.1201171875,4903.85009765625,188000,4867.31982421875,-0.010135999326338796,-0.010187718346951926,0.15308567816435253,0.1497809436144024,0.17497084018385717,0.1709423124322514
2021-09-16,4807.7001953125,4879.52978515625,4806.14013671875,4866.7900390625,216800,4807.7001953125,-0.0122489647402243,-0.012324601592197885,0.12804579492335302,0.15833950382200898,0.1750460286790432,0.17357046786360333
2021-09-17,4855.93994140625,4857.9599609375,4786.08984375,4797.10986328125,202000,4855.93994140625,0.010033850725713611,0.009983845861547392,0.158329839316549,0.16358441179300623,0.17759909455392614,0.1758419257011776
2021-09-22,4821.77001953125,4830.85009765625,4765.22998046875,4770.72998046875,191200,4821.77001953125,-0.0070367266249805605,-0.007061601144591888,0.15813992686461495,0.16664206002710574,0.1655672700641433,0.17213976861050845
2021-09-23,4853.2001953125,4877.33984375,4837.56005859375,4848.22021484375,228200,4853.2001953125,0.006518389648186851,0.006497236818217122,0.15084515101374965,0.15877937222390504,0.15995239943617023,0.1695551838922156
2021-09-24,4849.43017578125,4897.06005859375,4838.5400390625,4845.64013671875,207700,4849.43017578125,-0.0007768110482834212,-0.0007771129223286421,0.15264773203791343,0.15879129713770762,0.1552159255737667,0.1690788618979554
2021-09-27,4877.3701171875,4922.56005859375,4852.2001953125,4870.85009765625,216000,4877.3701171875,0.005761489575782708,0.005744955670932696,0.14074111509375697,0.1588651599464572,0.15647738732726418,0.16875428339396584
2021-09-28,4883.830078125,4901.31005859375,4846.6298828125,4869.080078125,176900,4883.830078125,0.0013244762612407701,0.0013235999162708682,0.12589586493412266,0.13612047597139446,0.13910858241586985,0.16820307976090443
2021-09-29,4833.93017578125,4868.06982421875,4799.8798828125,4846.02001953125,188200,4833.93017578125,-0.010217370699946104,-0.010269926325306341,0.1174355976804904,0.12852786916494524,0.1431793195939803,0.17060870262843714
2021-09-30,4866.3798828125,4876.06982421875,4843.9501953125,4843.9501953125,146100,4866.3798828125,0.0067129035487165645,0.0066904723414203185,0.10786404762521995,0.1336451046571947,0.14453533473654337,0.16036841376834046
2021-10-08,4929.93994140625,4937.08984375,4891.6201171875,4915.72998046875,169000,4929.93994140625,0.013061055676774513,0.012976495589221872,0.11699172931109765,0.14721018512508538,0.1505356971898334,0.16121570226264736
2021-10-11,4936.18994140625,4983.72998046875,4930.7099609375,4941.2900390625,163500,4936.18994140625,0.001267763922944809,0.0012669609888116206,0.11493391869961334,0.14136951960336172,0.14410556443245046,0.15992905788083078
2021-10-12,4883.83984375,4925.490234375,4840.77001953125,4920.66015625,168100,4883.83984375,-0.010605365327845617,-0.010662003012859989,0.1392260638906641,0.1466053640596307,0.14934743706615405,0.15243408877006065
2021-10-13,4940.10986328125,4953.3701171875,4869.830078125,4880.14013671875,131100,4940.10986328125,0.011521675839403445,0.01145580679734539,0.1510939079635512,0.14242190318106368,0.15282772645195192,0.15078595032196032
2021-10-14,4913.60986328125,4953.919921875,4903.25,4934.259765625,119600,4913.60986328125,-0.005364253171162958,-0.005378692437608214,0.15725557160973366,0.1368899113863856,0.14004288281053467,0.14865494694549686
2021-10-15,4932.10986328125,4939.81982421875,4881.009765625,4896.56005859375,142800,4932.10986328125,0.0037650526832111453,0.0037579826129254296,0.13670639451981403,0.12364658340512341,0.13387893847836518,0.14893025783268393
2021-10-18,4874.77978515625,4922.509765625,4844.93994140625,4922.509765625,141200,4874.77978515625,-0.011623844503508174,-0.011691929504599614,0.157980935612833,0.1299582754034154,0.1388659827365523,0.14096658299012993
2021-10-19,4922.72021484375,4928.14013671875,4868.81005859375,4869.39013671875,135300,4922.72021484375,0.009834378536129895,0.009786335759311596,0.14803046359407804,0.13116911426129965,0.14376352237191845,0.14288461158458324
2021-10-20,4910.18017578125,4944.02001953125,4898.3701171875,4926.77001953125,141500,4910.18017578125,-0.002547380008452893,-0.0025506301015613786,0.1482034352013914,0.13007286693954603,0.13995422116871722,0.14282198579609412
2021-10-21,4928.02001953125,4946.18017578125,4893.85009765625,4914.740234375,148900,4928.02001953125,0.003633236075122559,0.0036266518162258042,0.13199640333478438,0.13035722460970334,0.14026334692214046,0.14290627469314424
2021-10-22,4959.72998046875,4989.89013671875,4934.8701171875,4934.8701171875,143900,4959.72998046875,0.006434625024213325,0.006414011205486655,0.11845399842729015,0.1308445461322742,0.1318984983931364,0.1391091332379671
2021-10-25,4979.52001953125,4981.64990234375,4930.10986328125,4940.89990234375,141900,4979.52001953125,0.003990144451498923,0.003982204937989821,0.11185393503200321,0.13137985435836833,0.12657893584336488,0.13943475203762482
2021-10-26,4963.10009765625,5002.56982421875,4953.47998046875,4983.240234375,140900,4963.10009765625,-0.0032974908847832607,-0.003302939589183527,0.11491834447956455,0.12241752625241213,0.11811113029763931,0.13875229876965015
2021-10-27,4898.16015625,4949.22998046875,4884.93994140625,4949.22998046875,147100,4898.16015625,-0.013084552019597018,-0.013170908891519409,0.1218551458362793,0.1355922824476039,0.12426701126154305,0.13389710113300746
2021-10-28,4864.14013671875,4898.66015625,4846.27978515625,4882.58984375,156600,4864.14013671875,-0.00694546900183346,-0.006969701038751567,0.11019958097110655,0.12598182943803765,0.12419775724193925,0.13013871667204166
2021-10-29,4908.77001953125,4908.77001953125,4855.759765625,4861.27001953125,159900,4908.77001953125,0.009175287215842154,0.009133449985776403,0.1274116267467834,0.13290747128785335,0.12614447997566403,0.13289415329708731
2021-11-01,4890.68994140625,4908.2099609375,4858.25,4878.1298828125,171600,4890.68994140625,-0.0036832196360925273,-0.0036900193913326036,0.12612206184872518,0.12555864871636674,0.12692947136700664,0.13323011726413655
2021-11-02,4839.85009765625,4911.22998046875,4797.89990234375,4886.18017578125,185400,4839.85009765625,-0.01039522937644699,-0.010449637156027428,0.12457949264727144,0.12148392650207747,0.13068425692121055,0.13324370720846468
2021-11-03,4821.10986328125,4858.7099609375,4804.3701171875,4835.81005859375,142800,4821.10986328125,-0.003872069175050563,-0.003879585042477704,0.11316807837110134,0.12071168017955568,0.13107816163573013,0.13314913322537614
2021-11-04,4868.740234375,4873.93994140625,4834.740234375,4841.08984375,132600,4868.740234375,0.009879544844334509,0.00983106121046514,0.1430680261244631,0.12821707834891807,0.1309186121164606,0.13009732263936116
2021-11-05,4842.35009765625,4889.68017578125,4841.740234375,4858.89990234375,147800,4842.35009765625,-0.005420321366177316,-0.005435064607571822,0.1258813884814649,0.12054955833319615,0.13024618576383845,0.12767463611964186
2021-11-08,4848.18017578125,4866.080078125,4827.68994140625,4841.14990234375,137400,4848.18017578125,0.0012039769961742497,0.0012032527970916656,0.12078833413626364,0.11154863369407149,0.12127449757018495,0.12239595932299814
2021-11-09,4846.740234375,4870.7900390625,4818.5400390625,4858.25,118400,4846.740234375,-0.00029700657855979973,-0.0002970506937488708,0.10091759322819588,0.1113861969369055,0.1210600503905834,0.11888943928873097
2021-11-10,4821.18994140625,4832.7998046875,4754.0,4832.7998046875,135100,4821.18994140625,-0.005271644803147679,-0.0052855889499280285,0.1026015846082047,0.11073644387606835,0.11694375693526224,0.11808972364136487
